Date.Time,Creek,RUN2_GW,RUN2_Pool,NAC2_GW,Ditch1_GW
6/28/2023 9:50,0.471,1.483,1.328,1.452,1.172
6/28/2023 10:00,0.423,1.478,1.324,1.449,1.17
6/28/2023 10:10,0.366,1.477,1.327,1.449,1.173
6/28/2023 10:20,0.298,1.48,1.328,1.449,1.172
6/28/2023 10:30,0.206,1.48,1.326,1.447,1.173
6/28/2023 10:40,0.139,1.478,1.325,1.445,1.171
6/28/2023 10:50,0.099,1.477,1.326,1.447,1.173
6/28/2023 11:00,0.015,1.473,1.326,1.442,1.172
6/28/2023 11:10,-0.061,1.474,1.325,1.442,1.172
6/28/2023 11:20,-0.112,1.474,1.325,1.441,1.175
6/28/2023 11:30,-0.162,1.472,1.326,1.439,1.174
6/28/2023 11:40,-0.209,1.473,1.328,1.441,1.176
6/28/2023 11:50,-0.25,1.472,1.326,1.438,1.175
6/28/2023 12:00,-0.275,1.473,1.328,1.439,1.177
6/28/2023 12:10,-0.289,1.473,1.328,1.435,1.177
6/28/2023 12:20,-0.287,1.47,1.328,1.434,1.176
6/28/2023 12:30,-0.289,1.47,1.328,1.435,1.176
6/28/2023 12:40,-0.288,1.466,1.328,1.431,1.177
6/28/2023 12:50,-0.291,1.467,1.325,1.43,1.177
6/28/2023 13:00,-0.289,1.468,1.329,1.429,1.177
6/28/2023 13:10,-0.289,1.465,1.327,1.428,1.176
6/28/2023 13:20,-0.289,1.464,1.328,1.427,1.178
6/28/2023 13:30,-0.29,1.464,1.327,1.425,1.176
6/28/2023 13:40,-0.291,1.465,1.328,1.422,1.178
6/28/2023 13:50,-0.289,1.466,1.328,1.423,1.179
6/28/2023 14:00,-0.289,1.462,1.328,1.419,1.177
6/28/2023 14:10,-0.291,1.461,1.327,1.419,1.176
6/28/2023 14:20,-0.287,1.465,1.332,1.423,1.179
6/28/2023 14:30,-0.291,1.461,1.329,1.419,1.18
6/28/2023 14:40,-0.289,1.461,1.33,1.417,1.178
6/28/2023 14:50,-0.29,1.46,1.329,1.415,1.179
6/28/2023 15:00,-0.29,1.46,1.328,1.415,1.177
6/28/2023 15:10,-0.29,1.458,1.33,1.414,1.173
6/28/2023 15:20,-0.291,1.456,1.328,1.412,1.174
6/28/2023 15:30,-0.292,1.455,1.327,1.411,1.175
6/28/2023 15:40,-0.29,1.458,1.331,1.411,1.175
6/28/2023 15:50,-0.289,1.458,1.331,1.409,1.175
6/28/2023 16:00,-0.289,1.456,1.332,1.409,1.175
6/28/2023 16:10,-0.292,1.454,1.331,1.407,1.174
6/28/2023 16:20,-0.289,1.457,1.333,1.407,1.177
6/28/2023 16:30,-0.258,1.453,1.333,1.405,1.173
6/28/2023 16:40,-0.118,1.453,1.335,1.405,1.173
6/28/2023 16:50,0.02,1.453,1.335,1.404,1.173
6/28/2023 17:00,0.137,1.454,1.334,1.403,1.172
6/28/2023 17:10,0.241,1.454,1.333,1.405,1.174
6/28/2023 17:20,0.367,1.454,1.333,1.402,1.173
6/28/2023 17:30,0.471,1.455,1.333,1.401,1.175
6/28/2023 17:40,0.58,1.454,1.331,1.402,1.172
6/28/2023 17:50,0.686,1.453,1.329,1.401,1.171
6/28/2023 18:00,0.788,1.451,1.328,1.4,1.172
6/28/2023 18:10,0.882,1.454,1.328,1.401,1.176
6/28/2023 18:20,0.965,1.452,1.327,1.399,1.177
6/28/2023 18:30,1.023,1.455,1.328,1.401,1.178
6/28/2023 18:40,1.1,1.452,1.325,1.398,1.18
6/28/2023 18:50,1.163,1.456,1.327,1.403,1.186
6/28/2023 19:00,1.187,1.453,1.325,1.401,1.186
6/28/2023 19:10,1.238,1.455,1.325,1.402,1.19
6/28/2023 19:20,1.277,1.455,1.323,1.401,1.195
6/28/2023 19:30,1.302,1.453,1.323,1.401,1.197
6/28/2023 19:40,1.322,1.456,1.321,1.401,1.21
6/28/2023 19:50,1.329,1.458,1.323,1.403,1.222
6/28/2023 20:00,1.338,1.455,1.322,1.401,1.233
6/28/2023 20:10,1.335,1.457,1.324,1.406,1.242
6/28/2023 20:20,1.32,1.462,1.326,1.415,1.249
6/28/2023 20:30,1.288,1.468,1.326,1.427,1.254
6/28/2023 20:40,1.248,1.474,1.329,1.436,1.25
6/28/2023 20:50,1.216,1.476,1.331,1.442,1.242
6/28/2023 21:00,1.151,1.48,1.331,1.449,1.236
6/28/2023 21:10,1.102,1.485,1.331,1.453,1.23
6/28/2023 21:20,1.047,1.487,1.334,1.454,1.225
6/28/2023 21:30,0.977,1.489,1.335,1.458,1.221
6/28/2023 21:40,0.919,1.49,1.333,1.456,1.216
6/28/2023 21:50,0.855,1.489,1.331,1.456,1.212
6/28/2023 22:00,0.766,1.49,1.333,1.458,1.208
6/28/2023 22:10,0.713,1.49,1.333,1.458,1.206
6/28/2023 22:20,0.629,1.49,1.332,1.456,1.203
6/28/2023 22:30,0.535,1.485,1.33,1.453,1.198
6/28/2023 22:40,0.462,1.489,1.331,1.455,1.198
6/28/2023 22:50,0.388,1.489,1.332,1.456,1.198
6/28/2023 23:00,0.305,1.489,1.333,1.457,1.198
6/28/2023 23:10,0.218,1.488,1.332,1.457,1.195
6/28/2023 23:20,0.142,1.488,1.333,1.457,1.197
6/28/2023 23:30,0.077,1.488,1.332,1.456,1.197
6/28/2023 23:40,0.011,1.487,1.331,1.455,1.196
6/28/2023 23:50,-0.054,1.487,1.331,1.455,1.198
6/29/2023 0:00,-0.116,1.489,1.332,1.457,1.198
6/29/2023 0:10,-0.17,1.487,1.33,1.454,1.197
6/29/2023 0:20,-0.215,1.485,1.33,1.454,1.196
6/29/2023 0:30,-0.245,1.488,1.333,1.457,1.2
6/29/2023 0:40,-0.273,1.485,1.331,1.456,1.199
6/29/2023 0:50,-0.289,1.483,1.33,1.453,1.197
6/29/2023 1:00,-0.289,1.482,1.326,1.453,1.197
6/29/2023 1:10,-0.286,1.482,1.326,1.453,1.199
6/29/2023 1:20,-0.288,1.482,1.329,1.449,1.199
6/29/2023 1:30,-0.287,1.482,1.33,1.451,1.201
6/29/2023 1:40,-0.287,1.48,1.33,1.451,1.199
6/29/2023 1:50,-0.287,1.48,1.329,1.448,1.199
6/29/2023 2:00,-0.288,1.48,1.329,1.449,1.199
6/29/2023 2:10,-0.286,1.481,1.33,1.449,1.2
6/29/2023 2:20,-0.288,1.479,1.33,1.45,1.202
6/29/2023 2:30,-0.285,1.479,1.331,1.448,1.202
6/29/2023 2:40,-0.287,1.479,1.331,1.447,1.201
6/29/2023 2:50,-0.286,1.478,1.33,1.445,1.2
6/29/2023 3:00,-0.288,1.474,1.326,1.444,1.2
6/29/2023 3:10,-0.287,1.478,1.326,1.444,1.202
6/29/2023 3:20,-0.288,1.478,1.328,1.444,1.203
6/29/2023 3:30,-0.287,1.478,1.328,1.444,1.202
6/29/2023 3:40,-0.288,1.476,1.327,1.444,1.204
6/29/2023 3:50,-0.286,1.476,1.326,1.444,1.202
6/29/2023 4:00,-0.288,1.475,1.325,1.443,1.201
6/29/2023 4:10,-0.29,1.474,1.326,1.44,1.201
6/29/2023 4:20,-0.288,1.472,1.324,1.44,1.201
6/29/2023 4:30,-0.286,1.474,1.327,1.442,1.203
6/29/2023 4:40,-0.284,1.476,1.327,1.442,1.203
6/29/2023 4:50,-0.286,1.474,1.327,1.442,1.203
6/29/2023 5:00,-0.286,1.475,1.329,1.442,1.204
6/29/2023 5:10,-0.286,1.476,1.327,1.441,1.204
6/29/2023 5:20,-0.29,1.472,1.324,1.438,1.203
6/29/2023 5:30,-0.273,1.474,1.325,1.44,1.204
6/29/2023 5:40,-0.129,1.474,1.327,1.44,1.205
6/29/2023 5:50,0,1.473,1.327,1.439,1.203
6/29/2023 6:00,0.112,1.472,1.329,1.438,1.204
6/29/2023 6:10,0.234,1.473,1.327,1.438,1.204
6/29/2023 6:20,0.346,1.47,1.327,1.438,1.202
6/29/2023 6:30,0.44,1.471,1.329,1.437,1.203
6/29/2023 6:40,0.554,1.471,1.328,1.439,1.203
6/29/2023 6:50,0.646,1.472,1.327,1.435,1.203
6/29/2023 7:00,0.724,1.471,1.326,1.435,1.203
6/29/2023 7:10,0.801,1.471,1.329,1.439,1.205
6/29/2023 7:20,0.862,1.47,1.327,1.436,1.205
6/29/2023 7:30,0.926,1.469,1.326,1.435,1.205
6/29/2023 7:40,0.968,1.47,1.329,1.436,1.209
6/29/2023 7:50,0.98,1.468,1.328,1.434,1.208
6/29/2023 8:00,1.015,1.469,1.326,1.433,1.209
6/29/2023 8:10,1.029,1.467,1.325,1.433,1.212
6/29/2023 8:20,1.014,1.469,1.325,1.433,1.211
6/29/2023 8:30,1.038,1.468,1.326,1.434,1.214
6/29/2023 8:40,1.027,1.467,1.328,1.432,1.213
6/29/2023 8:50,1.006,1.465,1.325,1.43,1.211
6/29/2023 9:00,0.987,1.466,1.324,1.429,1.213
6/29/2023 9:10,0.973,1.467,1.326,1.432,1.214
6/29/2023 9:20,0.93,1.468,1.326,1.432,1.213
6/29/2023 9:30,0.884,1.466,1.326,1.432,1.211
6/29/2023 9:40,0.843,1.466,1.328,1.43,1.211
6/29/2023 9:50,0.784,1.468,1.327,1.43,1.208
6/29/2023 10:00,0.713,1.461,1.327,1.427,1.203
6/29/2023 10:10,0.668,1.462,1.325,1.426,1.202
6/29/2023 10:20,0.611,1.463,1.324,1.425,1.201
6/29/2023 10:30,0.55,1.463,1.325,1.424,1.2
6/29/2023 10:40,0.477,1.461,1.326,1.422,1.2
6/29/2023 10:50,0.42,1.459,1.322,1.422,1.197
6/29/2023 11:00,0.355,1.46,1.325,1.423,1.197
6/29/2023 11:10,0.275,1.459,1.323,1.422,1.197
6/29/2023 11:20,0.211,1.461,1.323,1.421,1.195
6/29/2023 11:30,0.152,1.46,1.324,1.421,1.193
6/29/2023 11:40,0.074,1.461,1.327,1.421,1.196
6/29/2023 11:50,0.004,1.461,1.327,1.42,1.196
6/29/2023 12:00,-0.054,1.458,1.327,1.416,1.192
6/29/2023 12:10,-0.112,1.459,1.328,1.417,1.193
6/29/2023 12:20,-0.167,1.46,1.331,1.418,1.193
6/29/2023 12:30,-0.215,1.46,1.329,1.416,1.192
6/29/2023 12:40,-0.253,1.459,1.329,1.416,1.193
6/29/2023 12:50,-0.279,1.46,1.332,1.417,1.195
6/29/2023 13:00,-0.29,1.458,1.331,1.411,1.192
6/29/2023 13:10,-0.29,1.458,1.332,1.413,1.191
6/29/2023 13:20,-0.291,1.456,1.334,1.411,1.189
6/29/2023 13:30,-0.291,1.456,1.333,1.41,1.189
6/29/2023 13:40,-0.289,1.457,1.336,1.412,1.19
6/29/2023 13:50,-0.292,1.455,1.334,1.41,1.187
6/29/2023 14:00,-0.291,1.455,1.335,1.408,1.188
6/29/2023 14:10,-0.291,1.455,1.336,1.408,1.19
6/29/2023 14:20,-0.288,1.457,1.337,1.408,1.187
6/29/2023 14:30,-0.292,1.454,1.336,1.405,1.187
6/29/2023 14:40,-0.292,1.453,1.335,1.405,1.185
6/29/2023 14:50,-0.29,1.453,1.335,1.405,1.185
6/29/2023 15:00,-0.29,1.455,1.335,1.405,1.186
6/29/2023 15:10,-0.29,1.454,1.336,1.403,1.185
6/29/2023 15:20,-0.29,1.452,1.337,1.401,1.183
6/29/2023 15:30,-0.289,1.452,1.337,1.402,1.186
6/29/2023 15:40,-0.289,1.451,1.334,1.399,1.185
6/29/2023 15:50,-0.289,1.451,1.335,1.399,1.183
6/29/2023 16:00,-0.29,1.451,1.335,1.397,1.184
6/29/2023 16:10,-0.289,1.452,1.334,1.399,1.184
6/29/2023 16:20,-0.288,1.452,1.337,1.4,1.184
6/29/2023 16:30,-0.289,1.451,1.332,1.397,1.181
6/29/2023 16:40,-0.291,1.449,1.331,1.397,1.179
6/29/2023 16:50,-0.291,1.449,1.331,1.396,1.179
6/29/2023 17:00,-0.289,1.449,1.331,1.396,1.18
6/29/2023 17:10,-0.287,1.45,1.332,1.396,1.18
6/29/2023 17:20,-0.28,1.448,1.33,1.395,1.18
6/29/2023 17:30,-0.107,1.447,1.331,1.395,1.177
6/29/2023 17:40,0.03,1.447,1.33,1.397,1.179
6/29/2023 17:50,0.16,1.449,1.331,1.396,1.181
6/29/2023 18:00,0.285,1.449,1.328,1.396,1.18
6/29/2023 18:10,0.403,1.45,1.328,1.395,1.177
6/29/2023 18:20,0.519,1.448,1.327,1.395,1.177
6/29/2023 18:30,0.645,1.45,1.325,1.393,1.177
6/29/2023 18:40,0.758,1.448,1.327,1.393,1.177
6/29/2023 18:50,0.865,1.451,1.328,1.395,1.18
6/29/2023 19:00,0.975,1.45,1.325,1.395,1.182
6/29/2023 19:10,1.063,1.45,1.325,1.395,1.182
6/29/2023 19:20,1.124,1.45,1.326,1.396,1.185
6/29/2023 19:30,1.19,1.45,1.323,1.395,1.19
6/29/2023 19:40,1.244,1.453,1.322,1.398,1.196
6/29/2023 19:50,1.283,1.451,1.321,1.4,1.2
6/29/2023 20:00,1.318,1.451,1.319,1.398,1.206
6/29/2023 20:10,1.353,1.453,1.321,1.402,1.219
6/29/2023 20:20,1.383,1.455,1.32,1.403,1.237
6/29/2023 20:30,1.406,1.453,1.32,1.403,1.256
6/29/2023 20:40,1.426,1.453,1.323,1.401,1.274
6/29/2023 20:50,1.444,1.453,1.328,1.402,1.294
6/29/2023 21:00,1.449,1.454,1.333,1.404,1.314
6/29/2023 21:10,1.443,1.454,1.341,1.405,1.33
6/29/2023 21:20,1.428,1.457,1.347,1.411,1.344
6/29/2023 21:30,1.4,1.458,1.35,1.413,1.352
6/29/2023 21:40,1.36,1.457,1.354,1.417,1.351
6/29/2023 21:50,1.316,1.461,1.36,1.421,1.35
6/29/2023 22:00,1.257,1.458,1.36,1.424,1.338
6/29/2023 22:10,1.176,1.46,1.359,1.426,1.317
6/29/2023 22:20,1.075,1.46,1.358,1.426,1.293
6/29/2023 22:30,0.989,1.462,1.357,1.428,1.275
6/29/2023 22:40,0.912,1.461,1.353,1.427,1.26
6/29/2023 22:50,0.82,1.462,1.352,1.43,1.249
6/29/2023 23:00,0.738,1.464,1.353,1.43,1.242
6/29/2023 23:10,0.665,1.463,1.349,1.427,1.232
6/29/2023 23:20,0.575,1.465,1.347,1.429,1.229
6/29/2023 23:30,0.476,1.465,1.347,1.429,1.225
6/29/2023 23:40,0.401,1.465,1.346,1.429,1.222
6/29/2023 23:50,0.321,1.466,1.346,1.428,1.219
6/30/2023 0:00,0.224,1.466,1.344,1.428,1.214
6/30/2023 0:10,0.149,1.468,1.341,1.427,1.212
6/30/2023 0:20,0.078,1.466,1.339,1.427,1.211
6/30/2023 0:30,0.006,1.468,1.341,1.427,1.212
6/30/2023 0:40,-0.066,1.466,1.34,1.427,1.209
6/30/2023 0:50,-0.126,1.465,1.338,1.425,1.212
6/30/2023 1:00,-0.181,1.465,1.338,1.426,1.208
6/30/2023 1:10,-0.222,1.468,1.337,1.426,1.208
6/30/2023 1:20,-0.254,1.465,1.334,1.423,1.207
6/30/2023 1:30,-0.274,1.468,1.335,1.426,1.211
6/30/2023 1:40,-0.29,1.465,1.333,1.421,1.206
6/30/2023 1:50,-0.29,1.465,1.333,1.424,1.208
6/30/2023 2:00,-0.288,1.465,1.334,1.424,1.208
6/30/2023 2:10,-0.289,1.467,1.335,1.425,1.208
6/30/2023 2:20,-0.289,1.465,1.334,1.423,1.209
6/30/2023 2:30,-0.289,1.466,1.333,1.424,1.209
6/30/2023 2:40,-0.291,1.465,1.332,1.424,1.206
6/30/2023 2:50,-0.289,1.467,1.331,1.425,1.208
6/30/2023 3:00,-0.289,1.466,1.332,1.422,1.209
6/30/2023 3:10,-0.289,1.468,1.33,1.421,1.209
6/30/2023 3:20,-0.287,1.467,1.33,1.424,1.21
6/30/2023 3:30,-0.287,1.467,1.331,1.425,1.212
6/30/2023 3:40,-0.285,1.468,1.332,1.424,1.209
6/30/2023 3:50,-0.286,1.466,1.33,1.424,1.209
6/30/2023 4:00,-0.288,1.465,1.328,1.423,1.207
6/30/2023 4:10,-0.288,1.464,1.327,1.422,1.209
6/30/2023 4:20,-0.286,1.467,1.327,1.423,1.212
6/30/2023 4:30,-0.288,1.464,1.326,1.422,1.209
6/30/2023 4:40,-0.288,1.464,1.326,1.424,1.209
6/30/2023 4:50,-0.287,1.463,1.325,1.421,1.21
6/30/2023 5:00,-0.286,1.464,1.325,1.422,1.209
6/30/2023 5:10,-0.289,1.463,1.326,1.422,1.209
6/30/2023 5:20,-0.289,1.464,1.325,1.422,1.209
6/30/2023 5:30,-0.288,1.464,1.325,1.422,1.209
6/30/2023 5:40,-0.288,1.464,1.325,1.422,1.211
6/30/2023 5:50,-0.287,1.462,1.324,1.419,1.209
6/30/2023 6:00,-0.289,1.461,1.324,1.419,1.206
6/30/2023 6:10,-0.289,1.462,1.325,1.42,1.207
6/30/2023 6:20,-0.29,1.459,1.324,1.417,1.207
6/30/2023 6:30,-0.289,1.461,1.323,1.416,1.207
6/30/2023 6:40,-0.233,1.461,1.325,1.417,1.204
6/30/2023 6:50,-0.073,1.46,1.329,1.418,1.206
6/30/2023 7:00,0.086,1.461,1.331,1.418,1.207
6/30/2023 7:10,0.198,1.461,1.329,1.419,1.206
6/30/2023 7:20,0.309,1.46,1.33,1.418,1.206
6/30/2023 7:30,0.438,1.46,1.333,1.419,1.206
6/30/2023 7:40,0.545,1.46,1.331,1.418,1.206
6/30/2023 7:50,0.634,1.459,1.329,1.416,1.204
6/30/2023 8:00,0.735,1.46,1.33,1.418,1.206
6/30/2023 8:10,0.815,1.458,1.329,1.416,1.205
6/30/2023 8:20,0.881,1.457,1.328,1.415,1.205
6/30/2023 8:30,0.936,1.457,1.326,1.413,1.205
6/30/2023 8:40,1.008,1.457,1.326,1.413,1.207
6/30/2023 8:50,1.035,1.455,1.324,1.411,1.209
6/30/2023 9:00,1.059,1.454,1.325,1.41,1.211
6/30/2023 9:10,1.081,1.454,1.325,1.409,1.211
6/30/2023 9:20,1.081,1.456,1.324,1.411,1.214
6/30/2023 9:30,1.06,1.456,1.322,1.409,1.213
6/30/2023 9:40,1.069,1.457,1.323,1.41,1.215
6/30/2023 9:50,1.013,1.456,1.322,1.409,1.214
6/30/2023 10:00,0.962,1.454,1.321,1.408,1.216
6/30/2023 10:10,0.947,1.454,1.321,1.407,1.214
6/30/2023 10:20,0.898,1.453,1.321,1.405,1.211
6/30/2023 10:30,0.834,1.45,1.32,1.403,1.208
6/30/2023 10:40,0.798,1.452,1.32,1.404,1.209
6/30/2023 10:50,0.749,1.45,1.318,1.401,1.206
6/30/2023 11:00,0.694,1.453,1.32,1.401,1.206
6/30/2023 11:10,0.654,1.454,1.32,1.402,1.205
6/30/2023 11:20,0.556,1.452,1.319,1.399,1.202
6/30/2023 11:30,0.506,1.452,1.32,1.4,1.202
6/30/2023 11:40,0.449,1.451,1.318,1.398,1.2
6/30/2023 11:50,0.367,1.449,1.318,1.395,1.198
6/30/2023 12:00,0.282,1.45,1.317,1.394,1.197
6/30/2023 12:10,0.224,1.449,1.317,1.394,1.197
6/30/2023 12:20,0.146,1.447,1.318,1.394,1.195
6/30/2023 12:30,0.085,1.45,1.321,1.393,1.198
6/30/2023 12:40,0.009,1.448,1.319,1.393,1.197
6/30/2023 12:50,-0.052,1.448,1.323,1.392,1.197
6/30/2023 13:00,-0.108,1.45,1.322,1.39,1.195
6/30/2023 13:10,-0.165,1.447,1.321,1.388,1.194
6/30/2023 13:20,-0.212,1.448,1.323,1.389,1.197
6/30/2023 13:30,-0.251,1.447,1.321,1.387,1.195
6/30/2023 13:40,-0.282,1.445,1.321,1.385,1.193
6/30/2023 13:50,-0.29,1.445,1.323,1.385,1.191
6/30/2023 14:00,-0.292,1.441,1.322,1.381,1.189
6/30/2023 14:10,-0.29,1.445,1.326,1.382,1.192
6/30/2023 14:20,-0.288,1.446,1.324,1.381,1.19
6/30/2023 14:30,-0.288,1.444,1.328,1.382,1.19
6/30/2023 14:40,-0.29,1.444,1.327,1.38,1.188
6/30/2023 14:50,-0.29,1.442,1.327,1.377,1.186
6/30/2023 15:00,-0.288,1.443,1.33,1.379,1.187
6/30/2023 15:10,-0.291,1.441,1.328,1.376,1.185
6/30/2023 15:20,-0.29,1.44,1.327,1.375,1.186
6/30/2023 15:30,-0.289,1.442,1.33,1.377,1.186
6/30/2023 15:40,-0.289,1.441,1.33,1.376,1.186
6/30/2023 15:50,-0.291,1.441,1.333,1.375,1.186
6/30/2023 16:00,-0.289,1.44,1.331,1.377,1.185
6/30/2023 16:10,-0.289,1.442,1.334,1.375,1.184
6/30/2023 16:20,-0.29,1.442,1.33,1.375,1.183
6/30/2023 16:30,-0.29,1.44,1.329,1.374,1.183
6/30/2023 16:40,-0.286,1.444,1.33,1.377,1.185
6/30/2023 16:50,-0.29,1.439,1.329,1.374,1.18
6/30/2023 17:00,-0.288,1.44,1.33,1.375,1.182
6/30/2023 17:10,-0.287,1.437,1.328,1.374,1.18
6/30/2023 17:20,-0.286,1.441,1.328,1.376,1.182
6/30/2023 17:30,-0.289,1.439,1.325,1.372,1.18
6/30/2023 17:40,-0.287,1.44,1.326,1.374,1.18
6/30/2023 17:50,-0.287,1.44,1.327,1.374,1.18
6/30/2023 18:00,-0.288,1.439,1.326,1.373,1.18
6/30/2023 18:10,-0.29,1.44,1.325,1.372,1.178
6/30/2023 18:20,-0.229,1.44,1.321,1.373,1.177
6/30/2023 18:30,-0.045,1.44,1.32,1.375,1.178
6/30/2023 18:40,0.101,1.442,1.318,1.377,1.179
6/30/2023 18:50,0.244,1.442,1.32,1.377,1.177
6/30/2023 19:00,0.375,1.442,1.318,1.377,1.177
6/30/2023 19:10,0.516,1.443,1.318,1.378,1.18
6/30/2023 19:20,0.651,1.445,1.318,1.38,1.179
6/30/2023 19:30,0.787,1.443,1.314,1.379,1.178
6/30/2023 19:40,0.907,1.447,1.316,1.38,1.18
6/30/2023 19:50,1.014,1.446,1.316,1.382,1.184
6/30/2023 20:00,1.11,1.446,1.314,1.381,1.187
6/30/2023 20:10,1.188,1.443,1.312,1.38,1.188
6/30/2023 20:20,1.246,1.446,1.311,1.383,1.194
6/30/2023 20:30,1.293,1.448,1.312,1.385,1.198
6/30/2023 20:40,1.331,1.446,1.311,1.383,1.207
6/30/2023 20:50,1.369,1.445,1.31,1.383,1.222
6/30/2023 21:00,1.402,1.445,1.309,1.385,1.24
6/30/2023 21:10,1.434,1.448,1.314,1.388,1.264
6/30/2023 21:20,1.458,1.447,1.317,1.387,1.287
6/30/2023 21:30,1.481,1.446,1.321,1.387,1.308
6/30/2023 21:40,1.503,1.446,1.331,1.394,1.331
6/30/2023 21:50,1.519,1.449,1.341,1.423,1.359
6/30/2023 22:00,1.521,1.448,1.347,1.46,1.379
6/30/2023 22:10,1.507,1.448,1.355,1.485,1.395
6/30/2023 22:20,1.482,1.448,1.361,1.495,1.409
6/30/2023 22:30,1.449,1.451,1.373,1.498,1.413
6/30/2023 22:40,1.408,1.453,1.376,1.49,1.413
6/30/2023 22:50,1.361,1.453,1.38,1.482,1.409
6/30/2023 23:00,1.3,1.453,1.383,1.477,1.397
6/30/2023 23:10,1.221,1.453,1.382,1.472,1.378
6/30/2023 23:20,1.119,1.455,1.38,1.47,1.349
6/30/2023 23:30,1,1.455,1.379,1.467,1.316
6/30/2023 23:40,0.887,1.456,1.377,1.469,1.292
6/30/2023 23:50,0.796,1.457,1.373,1.466,1.271
7/1/2023 0:00,0.699,1.458,1.371,1.464,1.257
7/1/2023 0:10,0.605,1.46,1.369,1.465,1.247
7/1/2023 0:20,0.52,1.462,1.368,1.465,1.239
7/1/2023 0:30,0.422,1.461,1.365,1.463,1.234
7/1/2023 0:40,0.327,1.461,1.364,1.461,1.228
7/1/2023 0:50,0.235,1.463,1.363,1.465,1.224
7/1/2023 1:00,0.159,1.463,1.362,1.463,1.223
7/1/2023 1:10,0.076,1.463,1.358,1.463,1.218
7/1/2023 1:20,-0.001,1.465,1.357,1.463,1.218
7/1/2023 1:30,-0.064,1.463,1.355,1.46,1.216
7/1/2023 1:40,-0.123,1.464,1.353,1.463,1.217
7/1/2023 1:50,-0.174,1.465,1.353,1.462,1.215
7/1/2023 2:00,-0.213,1.464,1.349,1.459,1.212
7/1/2023 2:10,-0.241,1.463,1.347,1.461,1.211
7/1/2023 2:20,-0.259,1.466,1.348,1.459,1.213
7/1/2023 2:30,-0.271,1.465,1.347,1.46,1.213
7/1/2023 2:40,-0.281,1.466,1.345,1.46,1.214
7/1/2023 2:50,-0.285,1.465,1.343,1.46,1.214
7/1/2023 3:00,-0.292,1.465,1.343,1.458,1.212
7/1/2023 3:10,-0.286,1.466,1.342,1.458,1.215
7/1/2023 3:20,-0.291,1.464,1.338,1.457,1.212
7/1/2023 3:30,-0.288,1.465,1.339,1.457,1.213
7/1/2023 3:40,-0.289,1.467,1.34,1.457,1.215
7/1/2023 3:50,-0.288,1.467,1.338,1.455,1.213
7/1/2023 4:00,-0.291,1.464,1.337,1.455,1.212
7/1/2023 4:10,-0.287,1.467,1.336,1.457,1.213
7/1/2023 4:20,-0.289,1.466,1.335,1.456,1.214
7/1/2023 4:30,-0.288,1.466,1.334,1.456,1.214
7/1/2023 4:40,-0.29,1.464,1.334,1.456,1.212
7/1/2023 4:50,-0.288,1.465,1.334,1.454,1.214
7/1/2023 5:00,-0.291,1.463,1.33,1.454,1.212
7/1/2023 5:10,-0.289,1.463,1.33,1.451,1.214
7/1/2023 5:20,-0.29,1.463,1.33,1.453,1.212
7/1/2023 5:30,-0.29,1.461,1.329,1.453,1.214
7/1/2023 5:40,-0.288,1.461,1.329,1.451,1.212
7/1/2023 5:50,-0.286,1.463,1.329,1.453,1.214
7/1/2023 6:00,-0.288,1.463,1.327,1.451,1.213
7/1/2023 6:10,-0.288,1.464,1.329,1.452,1.215
7/1/2023 6:20,-0.288,1.464,1.33,1.452,1.215
7/1/2023 6:30,-0.288,1.464,1.328,1.45,1.213
7/1/2023 6:40,-0.287,1.463,1.327,1.452,1.214
7/1/2023 6:50,-0.287,1.46,1.328,1.45,1.214
7/1/2023 7:00,-0.289,1.461,1.326,1.451,1.214
7/1/2023 7:10,-0.289,1.46,1.324,1.448,1.212
7/1/2023 7:20,-0.289,1.459,1.324,1.449,1.214
7/1/2023 7:30,-0.29,1.458,1.324,1.448,1.211
7/1/2023 7:40,-0.26,1.459,1.323,1.449,1.212
7/1/2023 7:50,-0.079,1.459,1.321,1.448,1.212
7/1/2023 8:00,0.084,1.456,1.323,1.446,1.211
7/1/2023 8:10,0.234,1.456,1.322,1.448,1.213
7/1/2023 8:20,0.365,1.458,1.322,1.448,1.213
7/1/2023 8:30,0.474,1.455,1.322,1.446,1.211
7/1/2023 8:40,0.605,1.458,1.322,1.446,1.213
7/1/2023 8:50,0.715,1.454,1.318,1.443,1.21
7/1/2023 9:00,0.803,1.456,1.322,1.446,1.213
7/1/2023 9:10,0.885,1.456,1.32,1.446,1.214
7/1/2023 9:20,0.964,1.454,1.32,1.444,1.215
7/1/2023 9:30,1.015,1.455,1.317,1.443,1.217
7/1/2023 9:40,1.046,1.452,1.32,1.444,1.218
7/1/2023 9:50,1.084,1.454,1.322,1.442,1.22
7/1/2023 10:00,1.083,1.452,1.321,1.442,1.221
7/1/2023 10:10,1.095,1.454,1.324,1.444,1.223
7/1/2023 10:20,1.108,1.454,1.321,1.443,1.225
7/1/2023 10:30,1.087,1.452,1.318,1.441,1.221
7/1/2023 10:40,1.044,1.449,1.316,1.437,1.221
7/1/2023 10:50,1.042,1.451,1.318,1.438,1.225
7/1/2023 11:00,1.025,1.45,1.317,1.439,1.221
7/1/2023 11:10,0.94,1.45,1.317,1.435,1.223
7/1/2023 11:20,0.903,1.447,1.313,1.435,1.218
7/1/2023 11:30,0.878,1.451,1.316,1.438,1.22
